company,date,price
2454,2012/5/24,256.5
2454,2012/5/23,253
2454,2012/5/22,262.5
2454,2012/5/21,262
2454,2012/5/18,262
2454,2012/5/17,272.5
2454,2012/5/16,262
2454,2012/5/15,269
2454,2012/5/14,264
2454,2012/5/11,263
2454,2012/5/10,264
2454,2012/5/9,265
2454,2012/5/8,265
2454,2012/5/7,273.5
2454,2012/5/4,271
2454,2012/5/3,265.5
2454,2012/5/2,267
2454,2012/4/30,253
2454,2012/4/27,240.5
2454,2012/4/26,257
2454,2012/4/25,263
2454,2012/4/24,258
2454,2012/4/23,260.5
2454,2012/4/20,260
2454,2012/4/19,276.5
2454,2012/4/18,277.5
2454,2012/4/17,274
2454,2012/4/16,282
2454,2012/4/13,279.5
2454,2012/4/12,278
2454,2012/4/11,277
2454,2012/4/10,275.5
2454,2012/4/9,273
2454,2012/4/6,279
2454,2012/4/5,274.5
2454,2012/4/3,277
2454,2012/4/2,276.5
2454,2012/3/30,282.5
2454,2012/3/29,274
2454,2012/3/28,286.5
2454,2012/3/27,295
2454,2012/3/26,296
2454,2012/3/23,296
2454,2012/3/22,300
2454,2012/3/21,302.5
2454,2012/3/20,304
2454,2012/3/19,307
2454,2012/3/16,309
2454,2012/3/15,313.5
2454,2012/3/14,306
2454,2012/3/13,303.5
2454,2012/3/12,303
2454,2012/3/9,310
2454,2012/3/8,312
2454,2012/3/7,317.5
2454,2012/3/6,314
2454,2012/3/5,308
2454,2012/3/3,313
2454,2012/3/2,315
2454,2012/3/1,303.5
2454,2012/2/29,301
2454,2012/2/24,302
2454,2012/2/23,304
2454,2012/2/22,313
2454,2012/2/21,306
2454,2012/2/20,308
2454,2012/2/17,303
2454,2012/2/16,303
2454,2012/2/15,317.5
2454,2012/2/14,316
2454,2012/2/13,311.5
2454,2012/2/10,291.5
2454,2012/2/9,292.5
2454,2012/2/8,291
2454,2012/2/7,285
2454,2012/2/6,285
2454,2012/2/4,292
2454,2012/2/3,292.5
2454,2012/2/2,286.5
2454,2012/2/1,288
2454,2012/1/31,282.5
2454,2012/1/30,279.5
2454,2012/1/18,263
2454,2012/1/17,263
2454,2012/1/16,260
2454,2012/1/13,272
2454,2012/1/12,272
2454,2012/1/11,274.5
2454,2012/1/10,270
2454,2012/1/9,267
2454,2012/1/6,278.5
2454,2012/1/5,282
2454,2012/1/4,280.5
2454,2012/1/3,280
2454,2012/1/2,273
2317,2021/1/29,111.5
2317,2021/1/28,118.5
2317,2021/1/27,123
2317,2021/1/26,122
2317,2021/1/25,123
2317,2021/1/22,121.5
2317,2021/1/21,117
2317,2021/1/20,114.5
2317,2021/1/19,115
2317,2021/1/18,114
2317,2021/1/15,115.5
2317,2021/1/14,116
2317,2021/1/13,106.5
2317,2021/1/12,104
2317,2021/1/11,107.5
2317,2021/1/8,108
2317,2021/1/7,107
2317,2021/1/6,105
2317,2021/1/5,104
2317,2021/1/4,99.9
2317,2020/12/31,92
2317,2020/12/30,91.6
2317,2020/12/29,90.4
2317,2020/12/28,91.8
2317,2020/12/25,91.8
2317,2020/12/24,89.6
2317,2020/12/23,88.8
2317,2020/12/22,87.7
2317,2020/12/21,88
2317,2020/12/18,87.7
2317,2020/12/17,87.8
2317,2020/12/16,88.2
2317,2020/12/15,87.1
2317,2020/12/14,87.7
2317,2020/12/11,87.6
2317,2020/12/10,87.7
2317,2020/12/9,89
2317,2020/12/8,87.6
2317,2020/12/7,87.9
2317,2020/12/4,82.9
2317,2020/12/3,82
2317,2020/12/2,82.7
2317,2020/12/1,82.9
2317,2020/11/30,82.3
2317,2020/11/27,82.6
2317,2020/11/26,83
2317,2020/11/25,82
2317,2020/11/24,82
2317,2020/11/23,82.9
2317,2020/11/20,82.5
2317,2020/11/19,82.9
2317,2020/11/18,83.2
2317,2020/11/17,83
2317,2020/11/16,82.6
2317,2020/11/13,81.4
2317,2020/11/12,81.9
2317,2020/11/11,81.6
2317,2020/11/10,80.8
2317,2020/11/9,81.2
2317,2020/11/6,79.7
2317,2020/11/5,79
2317,2020/11/4,78.8
2317,2020/11/3,78.3
2317,2020/11/2,78.3
2317,2020/10/30,77.5
2317,2020/10/29,78
2317,2020/10/28,78.3
2317,2020/10/27,80
2317,2020/10/26,80.2
2317,2020/10/23,80.7
2317,2020/10/22,80.8
2317,2020/10/21,80.4
2317,2020/10/20,81.4
2317,2020/10/19,81.3
2317,2020/10/16,78.6
2317,2020/10/15,78.1
2317,2020/10/14,78
2317,2020/10/13,78.9
2317,2020/10/12,78.7
2317,2020/10/8,78
2317,2020/10/7,77.4
2317,2020/10/6,77.8
2317,2020/10/5,77.7
2317,2020/9/30,77.4
2317,2020/9/29,77
2317,2020/9/28,76.9
2317,2020/9/25,74.3
2317,2020/9/24,75
2317,2020/9/23,76.7
2317,2020/9/22,76.8
2317,2020/9/21,77.4
2317,2020/9/18,77.6
2317,2020/9/17,78.1
2317,2020/9/16,78.8
2317,2020/9/15,79.1
2317,2020/9/14,79.4
2317,2020/9/11,78.5
2317,2020/9/10,78.5
2317,2020/9/9,77.9
2317,2020/9/8,77.5
2317,2020/9/7,77.3
2317,2020/9/4,76.9
2317,2020/9/3,77.7
2317,2020/9/2,77.8
2317,2020/9/1,77
2317,2020/8/31,76.9
2317,2020/8/28,77.5
2317,2020/8/27,77.5
2317,2020/8/26,78.2
2317,2020/8/25,78.3
2317,2020/8/24,77.6
2317,2020/8/21,78.2
2317,2020/8/20,77.1
2317,2020/8/19,79.3
2317,2020/8/18,79.8
2317,2020/8/17,80.2
2317,2020/8/14,80.4
2317,2020/8/13,79.5
2317,2020/8/12,81.4
2317,2020/8/11,79.8
2317,2020/8/10,80.5
2317,2020/8/7,78.3
2317,2020/8/6,79
2317,2020/8/5,77.9
2317,2020/8/4,78.1
2317,2020/8/3,77.1
2317,2020/7/31,78.4
2317,2020/7/30,78
2317,2020/7/29,78
2317,2020/7/28,78.4
2317,2020/7/27,78
2317,2020/7/24,80
2317,2020/7/23,82.1
2317,2020/7/22,85.9
2317,2020/7/21,85.3
2317,2020/7/20,86.8
2317,2020/7/17,88
2317,2020/7/16,87.6
2317,2020/7/15,86.6
2317,2020/7/14,86.3
2317,2020/7/13,86.7
2317,2020/7/10,84.8
2317,2020/7/9,86.2
2317,2020/7/8,87
2317,2020/7/7,87
2317,2020/7/6,86.4
2317,2020/7/3,85.3
2317,2020/7/2,86
2317,2020/7/1,85.9
2317,2020/6/30,86.3
2317,2020/6/29,85.2
2317,2020/6/24,83.5
2317,2020/6/23,80.2
2317,2020/6/22,78.9
2317,2020/6/19,78.8
2317,2020/6/18,78.5
2317,2020/6/17,78.2
2317,2020/6/16,78.4
2317,2020/6/15,77
2317,2020/6/12,78
2317,2020/6/11,78.6
2317,2020/6/10,79.9
2317,2020/6/9,79.5
2317,2020/6/8,79.7
2317,2020/6/5,78.5
2317,2020/6/4,78.4
2317,2020/6/3,78.1
2317,2020/6/2,77.1
2317,2020/6/1,76.2
2317,2020/5/29,75.8
2317,2020/5/28,75.3
2317,2020/5/27,75.3
2317,2020/5/26,74.8
2317,2020/5/25,73.6
2317,2020/5/22,73.6
2317,2020/5/21,74.7
2317,2020/5/20,74.5
2317,2020/5/19,74.8
2317,2020/5/18,75
2317,2020/5/15,77.1
2317,2020/5/14,78.2
2317,2020/5/13,78.8
2317,2020/5/12,77.3
2317,2020/5/11,78.9
2317,2020/5/8,76.2
2317,2020/5/7,75.2
2317,2020/5/6,74.3
2317,2020/5/5,74.1
2317,2020/5/4,74.5
2317,2020/4/30,77
2317,2020/4/29,75.6
2317,2020/4/28,75.2
2317,2020/4/27,74.9
2317,2020/4/24,73.8
2317,2020/4/23,74
2317,2020/4/22,73.9
2317,2020/4/21,73.5
2317,2020/4/20,76.2
2317,2020/4/17,75.8
2317,2020/4/16,74
2317,2020/4/15,74.1
2317,2020/4/14,74.4
2317,2020/4/13,73.1
2317,2020/4/10,73.9
2317,2020/4/9,74
2317,2020/4/8,75
2317,2020/4/7,71.2
2317,2020/4/6,70.2
2317,2020/4/1,70
2317,2020/3/31,69.9
2317,2020/3/30,70
2317,2020/3/27,70.1
2317,2020/3/26,71
2317,2020/3/25,71.4
2317,2020/3/24,69.4
2317,2020/3/23,67.5
2317,2020/3/20,70.8
2317,2020/3/19,66.3
2317,2020/3/18,70
2317,2020/3/17,70.6
2317,2020/3/16,71.1
2317,2020/3/13,74.6
2317,2020/3/12,74.7
2317,2020/3/11,78.6
2317,2020/3/10,79.4
2317,2020/3/9,79.1
2317,2020/3/6,80.8
2317,2020/3/5,82.7
2317,2020/3/4,81.7
2317,2020/3/3,81
2317,2020/3/2,79.2
2317,2020/2/27,80.3
2317,2020/2/26,81.1
2317,2020/2/25,82.3
2317,2020/2/24,80.7
2317,2020/2/21,81.7
2317,2020/2/20,82.8
2317,2020/2/19,83.8
2317,2020/2/18,83.4
2317,2020/2/17,83.9
2317,2020/2/14,84.9
2317,2020/2/13,84.7
2317,2020/2/12,85.5
2317,2020/2/11,82.9
2317,2020/2/10,82
2317,2020/2/7,82.9
2317,2020/2/6,83.6
2317,2020/2/5,82.2
2317,2020/2/4,82.2
2317,2020/2/3,82.2
2317,2020/1/31,83.2
2317,2020/1/30,83.1
2317,2020/1/20,92.3
2317,2020/1/17,92.3
2317,2020/1/16,90
2317,2020/1/15,89.9
2317,2020/1/14,90
2317,2020/1/13,89.6
2317,2020/1/10,89
2317,2020/1/9,87.1
2317,2020/1/8,86.5
2317,2020/1/7,89.1
2317,2020/1/6,90.5
2317,2020/1/3,91.6
2317,2020/1/2,90.8
2317,2019/12/31,90.8
2317,2019/12/30,90.9
2317,2019/12/27,91.5
2317,2019/12/26,90.8
2317,2019/12/25,91
2317,2019/12/24,90.9
2317,2019/12/23,91.5
2317,2019/12/20,91.1
2317,2019/12/19,92.2
2317,2019/12/18,92.4
2317,2019/12/17,91.6
2317,2019/12/16,91.6
2317,2019/12/13,91
2317,2019/12/12,91
2317,2019/12/11,91.3
2317,2019/12/10,90.3
2317,2019/12/9,91
2317,2019/12/6,90.5
2317,2019/12/5,89.9
2317,2019/12/4,89.5
2317,2019/12/3,90
2317,2019/12/2,88.6
2317,2019/11/29,88.5
2317,2019/11/28,89.8
2317,2019/11/27,90.6
2317,2019/11/26,89.9
2317,2019/11/25,89.6
2317,2019/11/22,91.4
2317,2019/11/21,92.5
2317,2019/11/20,91.9
2317,2019/11/19,92.8
2317,2019/11/18,90.5
2317,2019/11/15,90.1
2317,2019/11/14,89.3
2317,2019/11/13,89.7
2317,2019/11/12,91
2317,2019/11/11,87.9
2317,2019/11/8,90.9
2317,2019/11/7,90.8
2317,2019/11/6,90.4
2317,2019/11/5,90
2317,2019/11/4,89
2317,2019/11/1,84.8
2317,2019/10/31,80.6
2317,2019/10/30,80.2
2317,2019/10/29,80.8
2317,2019/10/28,80.1
2317,2019/10/25,80.2
2317,2019/10/24,80.5
2317,2019/10/23,80.5
2317,2019/10/22,79.5
2317,2019/10/21,77.6
2317,2019/10/18,76.9
2317,2019/10/17,77.2
2317,2019/10/16,75
2317,2019/10/15,74.7
2317,2019/10/14,74.5
2317,2019/10/9,72.9
2317,2019/10/8,74
2317,2019/10/7,73.4
2317,2019/10/4,72.7
2317,2019/10/3,72
2317,2019/10/2,72.3
2317,2019/10/1,72.6
2317,2019/9/27,73.2
2317,2019/9/26,74
2317,2019/9/25,74.8
2317,2019/9/24,74.9
2317,2019/9/23,74.7
2317,2019/9/20,74.5
2317,2019/9/19,73.5
2317,2019/9/18,74.4
2317,2019/9/17,74.6
2317,2019/9/16,76
2317,2019/9/12,76
2317,2019/9/11,74.5
2317,2019/9/10,74.1
2317,2019/9/9,74.7
2317,2019/9/6,75
2317,2019/9/5,74.9
2317,2019/9/4,74.3
2317,2019/9/3,73.6
2317,2019/9/2,74
2317,2019/8/30,74.2
2317,2019/8/29,71.9
2317,2019/8/28,72.4
2317,2019/8/27,72.2
2317,2019/8/26,72
2317,2019/8/23,73.3
2317,2019/8/22,73.9
2317,2019/8/21,73.5
2317,2019/8/20,72.4
2317,2019/8/19,72.4
2317,2019/8/16,72
2317,2019/8/15,71.6
2317,2019/8/14,72.6
2317,2019/8/13,72.9
2317,2019/8/12,73.7
2317,2019/8/8,73.1
2317,2019/8/7,72.9
2317,2019/8/6,73.3
2317,2019/8/5,72.8
2317,2019/8/2,75.5
2317,2019/8/1,77.9
2317,2019/7/31,78.6
2317,2019/7/30,77.8
2317,2019/7/29,78.4
2317,2019/7/26,78.4
2317,2019/7/25,78.6
2317,2019/7/24,81.3
2317,2019/7/23,80.9
2317,2019/7/22,80.6
2317,2019/7/19,79.3
2317,2019/7/18,79
2317,2019/7/17,79.3
2317,2019/7/16,80
2317,2019/7/15,78.1
2317,2019/7/12,77.6
2317,2019/7/11,78.2
2317,2019/7/10,77.9
2317,2019/7/9,77.9
2317,2019/7/8,79
2317,2019/7/5,78.2
2317,2019/7/4,77.7
2317,2019/7/3,77.5
2317,2019/7/2,79.1
2317,2019/7/1,79.4
2317,2019/6/28,77.4
2317,2019/6/27,77.4
2317,2019/6/26,76.3
2317,2019/6/25,76.4
2317,2019/6/24,77.1
2317,2019/6/21,76.8
2317,2019/6/20,77.7
2317,2019/6/19,77.2
2317,2019/6/18,75.9
2317,2019/6/17,76.4
2317,2019/6/14,75.1
2317,2019/6/13,74.2
2317,2019/6/12,73.7
2317,2019/6/11,72.4
2317,2019/6/10,72.1
2317,2019/6/6,71.1
2317,2019/6/5,71
2317,2019/6/4,71.8
2317,2019/6/3,73.4
2317,2019/5/31,73.9
2317,2019/5/30,73.4
2317,2019/5/29,72.2
2317,2019/5/28,71.2
2317,2019/5/27,71.4
2317,2019/5/24,71.4
2317,2019/5/23,71.5
2317,2019/5/22,74
2317,2019/5/21,75
2317,2019/5/20,75
2317,2019/5/17,74.7
2317,2019/5/16,75.9
2317,2019/5/15,77.8
2317,2019/5/14,79.7
2317,2019/5/13,81.2
2317,2019/5/10,83.7
2317,2019/5/9,84.3
2317,2019/5/8,85.9
2317,2019/5/7,86.6
2317,2019/5/6,84.9
2317,2019/5/3,88.2
2317,2019/5/2,86.9
2317,2019/4/30,86.9
2317,2019/4/29,87.8
2317,2019/4/26,87.4
2317,2019/4/25,86.8
2317,2019/4/24,86.9
2317,2019/4/23,88.3
2317,2019/4/22,87.8
2317,2019/4/19,88.9
2317,2019/4/18,91.6
2317,2019/4/17,91.8
2317,2019/4/16,89.9
2317,2019/4/15,89.3
2317,2019/4/12,86.5
2317,2019/4/11,83.8
2317,2019/4/10,83
2317,2019/4/9,82.5
2317,2019/4/8,82.4
2317,2019/4/3,81.9
2317,2019/4/2,82
2317,2019/4/1,80.8
2317,2019/3/29,73.5
2317,2019/3/28,71.8
2317,2019/3/27,71.9
2317,2019/3/26,71.8
2317,2019/3/25,71.2
2317,2019/3/22,73
2317,2019/3/21,73
2317,2019/3/20,72.4
2317,2019/3/19,72.3
2317,2019/3/18,72
2317,2019/3/15,70.6
2317,2019/3/14,71.1
2317,2019/3/13,70.7
2317,2019/3/12,71.2
2317,2019/3/11,70.4
2317,2019/3/8,70.7
2317,2019/3/7,71.6
2317,2019/3/6,72.5
2317,2019/3/5,71.9
2317,2019/3/4,72.2
2317,2019/2/27,72.7
2317,2019/2/26,72.8
2317,2019/2/25,73.4
2317,2019/2/22,73.5
2317,2019/2/21,73.8
2317,2019/2/20,73.2
2317,2019/2/19,72
2317,2019/2/18,71
2317,2019/2/15,70.3
2317,2019/2/14,71.4
2317,2019/2/13,72
2317,2019/2/12,72
2317,2019/2/11,69.9
2317,2019/1/30,70
2317,2019/1/29,69.9
2317,2019/1/28,70.8
2317,2019/1/25,70.7
2317,2019/1/24,70
2317,2019/1/23,69.7
2317,2019/1/22,70.7
2317,2019/1/21,71.2
2317,2019/1/18,70.8
2317,2019/1/17,70.4
2317,2019/1/16,70.2
2317,2019/1/15,70.3
2317,2019/1/14,68.7
2317,2019/1/11,69.4
2317,2019/1/10,69.3
2317,2019/1/9,69.9
2317,2019/1/8,68.6
2317,2019/1/7,69.3
2317,2019/1/4,67.6
2317,2019/1/3,68.9
2317,2019/1/2,70.1
2317,2018/12/28,70.8
2317,2018/12/27,70.8
2317,2018/12/26,70.2
2317,2018/12/25,70.7
2317,2018/12/24,71.4
2317,2018/12/22,70.9
2317,2018/12/21,71.4
2317,2018/12/20,71.5
2317,2018/12/19,71.8
2317,2018/12/18,70.8
2317,2018/12/17,71.1
2317,2018/12/14,71.5
2317,2018/12/13,73
2317,2018/12/12,71.2
2317,2018/12/11,68.4
2317,2018/12/10,67.7
2317,2018/12/7,69.1
2317,2018/12/6,69
2317,2018/12/5,71.6
2317,2018/12/4,73.4
2317,2018/12/3,74
2317,2018/11/30,71.9
2317,2018/11/29,72.4
2317,2018/11/28,73.1
2317,2018/11/27,70.7
2317,2018/11/26,71
2317,2018/11/23,70
2317,2018/11/22,69.5
2317,2018/11/21,70.6
2317,2018/11/20,71
2317,2018/11/19,73.4
2317,2018/11/16,74.3
2317,2018/11/15,74.5
2317,2018/11/14,73.3
2317,2018/11/13,74.4
2317,2018/11/12,76.2
2317,2018/11/9,76.1
2317,2018/11/8,76.6
2317,2018/11/7,77.9
2317,2018/11/6,77.3
2317,2018/11/5,80
2317,2018/11/2,81
2317,2018/11/1,79.9
2317,2018/10/31,78.8
2317,2018/10/30,76.4
2317,2018/10/29,75.5
2317,2018/10/26,76.2
2317,2018/10/17,68.1
2317,2018/10/16,70.4
2317,2018/10/15,70.5
2317,2018/10/12,71.9
2317,2018/10/11,70.1
2317,2018/10/9,75.3
2317,2018/10/8,75.5
2317,2018/10/5,75.6
2317,2018/10/4,76.2
2317,2018/10/3,77.8
2317,2018/10/2,78.1
2317,2018/10/1,79.9
2317,2018/9/28,79.2
2317,2018/9/27,78.7
2317,2018/9/26,77.3
2317,2018/9/25,76.1
2317,2018/9/21,75.8
2317,2018/9/20,75.6
2317,2018/9/19,76.4
2317,2018/9/18,75.8
2317,2018/9/17,77.8
2317,2018/9/14,77.9
2317,2018/9/13,76
2317,2018/9/12,77
2317,2018/9/11,77.7
2317,2018/9/10,75.1
2317,2018/9/7,77.7
2317,2018/9/6,79.3
2317,2018/9/5,80.1
2317,2018/9/4,80.1
2317,2018/9/3,80.1
2317,2018/8/31,80.5
2317,2018/8/30,80.9
2317,2018/8/29,81.4
2317,2018/8/28,81.2
2317,2018/8/27,81
2317,2018/8/24,81.1
2317,2018/8/23,81.8
2317,2018/8/22,81.7
2317,2018/8/21,81
2317,2018/8/20,81
2317,2018/8/17,81.1
2317,2018/8/16,81.2
2317,2018/8/15,81.1
2317,2018/8/14,81.3
2317,2018/8/13,83.8
2317,2018/8/10,85.9
2317,2018/8/9,85.2
2317,2018/8/8,85
2317,2018/8/7,84.4
2317,2018/8/6,84.6
2317,2018/8/3,83.8
2317,2018/8/2,82.8
2317,2018/8/1,84.1
2317,2018/7/31,83.8
2317,2018/7/30,84.2
2317,2018/7/27,83.2
2317,2018/7/26,83.5
2317,2018/7/25,82.7
2317,2018/7/24,85.2
2317,2018/7/23,85.5
2317,2018/7/20,85.3
2317,2018/7/19,85.2
2317,2018/7/18,84.1
2317,2018/7/17,82.9
2317,2018/7/16,82.8
2317,2018/7/13,82.9
2317,2018/7/12,81.2
2317,2018/7/11,81.6
2317,2018/7/10,80.5
2317,2018/7/9,80.8
2317,2018/7/6,80.5
2317,2018/7/5,81.2
2317,2018/7/4,81.6
2317,2018/7/3,80.7
2317,2018/7/2,81
2317,2018/6/29,83.2
2317,2018/6/28,80.5
2317,2018/6/27,80.9
2317,2018/6/26,81
2317,2018/6/25,81.5
2317,2018/6/22,82.3
2317,2018/6/21,82.7
2317,2018/6/20,83
2317,2018/6/19,83
2317,2018/6/15,85
2317,2018/6/14,85.5
2317,2018/6/13,87.8
2317,2018/6/12,87.7
2317,2018/6/11,87.4
2317,2018/6/8,88.3
2317,2018/6/7,91.2
2317,2018/6/6,89.1
2317,2018/6/5,88.1
2317,2018/6/4,87.8
2317,2018/6/1,86.6
2317,2018/5/31,85.7
2317,2018/5/30,87.4
2317,2018/5/29,87.6
2317,2018/5/28,88.8
2317,2018/5/25,86.5
2317,2018/5/24,84.1
2317,2018/5/23,83.6
2317,2018/5/22,84
2317,2018/5/21,85
2317,2018/5/18,83.9
2317,2018/5/17,84.2
2317,2018/5/16,84.6
2317,2018/5/15,86
2317,2018/5/14,89
2317,2018/5/11,85
2317,2018/5/10,82.9
2317,2018/5/9,81.8
2317,2018/5/8,82.6
2317,2018/5/7,81.6
2317,2018/5/4,80.4
2317,2018/5/3,80.1
2317,2018/5/2,81.8
2317,2018/4/30,82.9
2317,2018/4/27,81.5
2317,2018/4/26,80.6
2317,2018/4/25,80.4
2317,2018/4/24,80.6
2317,2018/4/23,83
2317,2018/4/20,84
2317,2018/4/19,85
2317,2018/4/18,84.8
2317,2018/4/17,86.5
2317,2018/4/16,87.6
2317,2018/4/13,87
2317,2018/4/12,86.8
2317,2018/4/11,87.3
2317,2018/4/10,87
2317,2018/4/9,87.4
2317,2018/4/3,87.2
2317,2018/4/2,88.1
2317,2018/3/31,88.5
2317,2018/3/30,91.4
2317,2018/3/29,90
2317,2018/3/28,90.1
2317,2018/3/27,91.2
2317,2018/3/26,90.2
2317,2018/3/23,90.4
2317,2018/3/22,92.8
2317,2018/3/21,92.4
2317,2018/3/20,92.6
2317,2018/3/19,92.9
2317,2018/3/16,92.8
2317,2018/3/15,93.4
2317,2018/3/14,93.3
2317,2018/3/13,95.2
2317,2018/3/12,94.3
2317,2018/3/9,91.9
2317,2018/3/8,89.4
2317,2018/3/7,88.5
2317,2018/3/6,88.2
2317,2018/3/5,87
2317,2018/3/2,87.8
2317,2018/3/1,87.9
2317,2018/2/27,88.1
2317,2018/2/26,88.8
2317,2018/2/23,88.9
2317,2018/2/22,87.9
2317,2018/2/21,88.2
2317,2018/2/12,87.6
2317,2018/2/9,87.5
2317,2018/2/8,89
2317,2018/2/7,90
2317,2018/2/6,89.2
2317,2018/2/5,92.8
2317,2018/2/2,95.2
2317,2018/2/1,93.5
2317,2018/1/31,92.2
2317,2018/1/30,93.6
2317,2018/1/29,94.7
2317,2018/1/26,95.4
2317,2018/1/25,95.4
2317,2018/1/24,95.9
2317,2018/1/23,96.9
2317,2018/1/22,96.6
2317,2018/1/19,96.9
2317,2018/1/18,93.8
2317,2018/1/17,93.4
2317,2018/1/16,93.4
2317,2018/1/15,93.3
2317,2018/1/12,91.8
2317,2018/1/11,91.4
2317,2018/1/10,90.8
2317,2018/1/9,91.8
2317,2018/1/8,91.8
2317,2018/1/5,93
2317,2018/1/4,92.6
2317,2018/1/3,94
2317,2018/1/2,95
2317,2017/12/29,95.2
2317,2017/12/28,94.3
2317,2017/12/27,92.2
2317,2017/12/26,91.2
2317,2017/12/25,92.1
2317,2017/12/22,92.9
2317,2017/12/21,92.3
2317,2017/12/20,92.7
2317,2017/12/19,91.2
2317,2017/12/18,93.6
2317,2017/12/15,93.5
2317,2017/12/14,94.9
2317,2017/12/13,93.7
2317,2017/12/12,94.1
2317,2017/12/11,96
2317,2017/12/8,93.6
2317,2017/12/7,93.6
2317,2017/12/6,93
2317,2017/12/5,95.6
2317,2017/12/4,99
2317,2017/12/1,99.1
2317,2017/11/30,100
2317,2017/11/29,103
2317,2017/11/28,102.5
2317,2017/11/27,103
2317,2017/11/24,104.5
2317,2017/11/23,106
2317,2017/11/22,104
2317,2017/11/21,104
2317,2017/11/20,104
2317,2017/11/17,105.5
2317,2017/11/16,104
2317,2017/11/15,103
2317,2017/11/14,106
2317,2017/11/13,107
2317,2017/11/10,107.5
2317,2017/11/9,108.5
2317,2017/11/8,111
2317,2017/11/7,112
2317,2017/11/6,113
2317,2017/11/3,113
2317,2017/11/2,112.5
2317,2017/11/1,112
2317,2017/10/31,112
2317,2017/10/30,111.5
2317,2017/10/27,110
2317,2017/10/26,110.5
2317,2017/10/25,111
2317,2017/10/24,109.5
2317,2017/10/23,109.5
2317,2017/10/20,112
2317,2017/10/19,113
2317,2017/10/18,111.5
2317,2017/10/17,110.5
2317,2017/10/16,109.5
2317,2017/10/13,108
2317,2017/10/12,108
2317,2017/10/11,107
2317,2017/10/6,106.5
2317,2017/10/5,106
2317,2017/10/3,106
2317,2017/10/2,107
2317,2017/9/30,107
2317,2017/9/29,105
2317,2017/9/28,104.5
2317,2017/9/27,105
2317,2017/9/26,103.5
2317,2017/9/25,105
2317,2017/9/22,108
2317,2017/9/21,111
2317,2017/9/20,106.5
2317,2017/9/19,110
2317,2017/9/18,114
2317,2017/9/15,115
2317,2017/9/14,114.5
2317,2017/9/13,115.5
2317,2017/9/12,117
2317,2017/9/11,116
2317,2017/9/8,117
2317,2017/9/7,115.5
2317,2017/9/6,115.5
2317,2017/9/5,116.5
2317,2017/9/4,116.5
2317,2017/9/1,117.5
2317,2017/8/31,117.5
2317,2017/8/30,117.5
2317,2017/8/29,115.5
2317,2017/8/28,115.5
2317,2017/8/25,116
2317,2017/8/24,116
2317,2017/8/23,115
2317,2017/8/22,115
2317,2017/8/21,115
2317,2017/8/18,115.5
2317,2017/8/17,116
2317,2017/8/16,115
2317,2017/8/15,115.5
2317,2017/8/14,114
2317,2017/8/11,116.5
2317,2017/8/10,116
2317,2017/8/9,118
2317,2017/8/8,121
2317,2017/8/7,121.5
2317,2017/8/4,119.5
2317,2017/8/3,119
2317,2017/8/2,118.5
2317,2017/8/1,116.5
2317,2017/7/31,117.5
2317,2017/7/28,117.5
2317,2017/7/27,117.5
2317,2017/7/26,115.5
2317,2017/7/25,117
2317,2017/7/24,116
2317,2017/7/21,115
2317,2017/7/20,116.5
2317,2017/7/19,117
2317,2017/7/18,117
2317,2017/7/17,115.5
2317,2017/7/14,115.5
2317,2017/7/13,115.5
2317,2017/7/12,118.5
2317,2017/7/11,118.5
2317,2017/7/10,115.5
2317,2017/7/7,114.5
2317,2017/7/6,115.5
2317,2017/7/5,116
2317,2017/7/4,113
2317,2017/7/3,116.5
2317,2017/6/30,117
2317,2017/6/29,119
2317,2017/6/28,118
2317,2017/6/27,121.5
2317,2017/6/26,120
2317,2017/6/23,112.5
2317,2017/6/22,112.5
2317,2017/6/21,113
2317,2017/6/20,114.5
2317,2017/6/19,109.5
2317,2017/6/16,105
2317,2017/6/15,102.5
2317,2017/6/14,102
2317,2017/6/13,102
2317,2017/6/12,102
2317,2017/6/9,105
2317,2017/6/8,105
2317,2017/6/7,105
2317,2017/6/6,105
2317,2017/6/5,105.5
2317,2017/6/3,105
2317,2017/6/2,105.5
2317,2017/6/1,104.5
2317,2017/5/31,103
2317,2017/5/26,104.5
2317,2017/5/25,105
2317,2017/5/24,104
2317,2017/5/23,104
2317,2017/5/22,102.5
2317,2017/5/19,101.5
2317,2017/5/18,102
2317,2017/5/17,103
2317,2017/5/16,103.5
2317,2017/5/15,104
2317,2017/5/12,102.5
2317,2017/5/11,104
2317,2017/5/10,104
2317,2017/5/9,104
2317,2017/5/8,101
2317,2017/5/5,100
2317,2017/5/4,100.5
2317,2017/5/3,100.5
2317,2017/5/2,100
2317,2017/4/28,98.8
2317,2017/4/27,98.3
2317,2017/4/26,98.2
2317,2017/4/25,97.9
2317,2017/4/24,97
2317,2017/4/21,96.5
2317,2017/4/20,96
2317,2017/4/19,95.8
2317,2017/4/18,97
2317,2017/4/17,97.3
2317,2017/4/14,96.7
2317,2017/4/13,98.5
2317,2017/4/12,97.3
2317,2017/4/11,96.9
2317,2017/4/10,96.5
2317,2017/4/7,96.1
2317,2017/4/6,97.3
2317,2017/4/5,98
2317,2017/3/31,91
2317,2017/3/30,91.4
2317,2017/3/29,91.5
2317,2017/3/28,91.2
2317,2017/3/27,90.5
2317,2017/3/24,90.6
2317,2017/3/23,91.3
2317,2017/3/22,91.5
